Label,CCR4,CD11b,CD11c,CD14,CD15,CD16,CD163,CD19,CD20,CD27,CD3,CD31,CD4,CD45RA,CD45RO,CD56,CD68,CD7,CD8a,CD90,CXCR5,FOXP3,GranzymeB,HLADR,ICOS,IDO,Ki67,LAG3,OX40,PD1,SMA,SPARC,TCRgd,TIGIT,TIM3,Tbet,VISTA,Vimentin,clcaspase
14,0.0,1.9353425800800323,9.017565488815308,4.803791701793671,0.0,0.0,0.0,0.5845689624547958,0.0,10.892239831387997,0.0,0.5866722464561462,5.1855736672878265,0.0,10.481689885258676,0.0,1.3914520144462583,1.2767231464385986,17.93482792377472,0.0,0.0,0.0,0.0,0.8162161335349083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.4004832208156585,0.0,0.0,5.933823585510254,0.0,0.2510823309421539,1.2119636088609695,0.0,13.3591205215716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0716542899608612,0.0,0.0,0.6198101043701172,0.0,0.0,0.0,0.0,0.4997898042201996,0.0,0.0,0.0,0.0,3.0792329411316604,0.6779834032058716,0.0
16,0.0,0.3246107101440429,4.109965801239014,1.355969935655594,0.0,0.0,2.842061701507681,10.715098058339418,2.47829120606184,1.1613006293773651,0.0,0.0,0.7604918479919434,1.3471164256334305,0.0,0.0,3.9429318979166648,0.0,4.07989227771759,0.5127492547035217,5.780574823320823,0.0,0.0,1.0627022460103035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4192114770412445,2.9368449880151424,0.7402026951313019,0.0,0.0,1.782215416431427,1.8467363119125368,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209070965647696,8.57529866695404,0.9651871100068092,0.0,0.0,0.0,4.103143766522408,0.0,0.0,0.0,0.0,0.5140032172203064,0.6454178094863892,1.4942613691091535,0.0,0.0,4.9324915036559105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6549355983734131,0.0
18,0.0,0.0,0.7899338603019714,1.223234549164772,0.0,0.0,0.0,9.15670408308506,8.77861376106739,5.537912271916866,0.0,0.0,0.0,4.482435420155525,0.0,0.0,0.0,0.0,0.2570016086101532,0.0,1.6781730949878693,1.0,0.0,7.701968461275101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505807995796204,1.54666668176651,0.0,1.9990370161233417,1.5824021100997925,0.0
19,0.0,0.0,0.0,0.5535755753517151,0.0,0.0,0.0,7.53672756254673,7.48588240146637,3.2056600153446198,0.6698673367500305,0.0,4.852553531527519,7.129993736743927,0.2958427369594574,0.0,0.0,7.907243698835374,0.0,0.0,0.3363103568553924,0.0,0.0,3.215272843837738,0.2768127620220184,0.0,0.0,0.0,0.9623385667800904,0.0,0.4096624553203583,0.0,1.0,1.7543860077857971,1.2133333086967468,0.0,8.915502735932488,0.0,0.0
20,0.0,0.0,0.4716663062572479,1.7315038293600082,0.0,0.0,1.947761088609696,15.093396440148354,14.814411793412868,5.892161637544632,0.0,2.223405745450408,0.2624031901359558,9.505040900713004,0.0,0.0,0.0,0.0,0.0,0.0,0.9631580412387848,0.0,0.2874929010868072,8.502289220690727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65874051638867,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.494632706046104,7.972830027341843,4.642324775457382,0.0,0.0,0.0,8.500337019562721,0.0,0.0,0.0,0.0,0.5845600366592407,0.0,0.0,0.0,0.0,11.041718237102032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,6.219248379958733,4.559546142816544,0.0,0.0,0.0,12.125621110200882,7.399462819099426,3.186592921614647,0.0,0.0,0.0,8.448690980672836,0.0,0.0,0.0,0.0,0.7283661961555481,0.0,3.323404595255852,0.0,0.0,11.570021979510786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714248965878781,0.0
23,0.0,0.0,0.0,0.0,0.0,1.5210583806037905,3.22882017493248,11.018292367458344,9.99651837348938,2.6802240908145905,0.0,0.2933361232280731,3.04246062040329,7.696673363447189,2.0,0.0,0.0,1.6985150575637815,1.2330338954925537,0.0,8.503043830394745,0.0,0.0,22.82087179273367,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.830160837341694,0.0,0.0,2.027960419654846,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,2.7407817244529724,11.642899513244627,6.496171116828919,11.375958777964115,0.0,0.0,0.0,5.431170508265495,0.0,0.0,0.0,0.0,0.0,0.0,2.608240619301796,0.0,0.0,7.607080094516277,0.0,0.0,0.0,0.0,1.492606699466705,0.0,0.7007848620414734,0.0,0.0,1.1011615991592407,0.0,0.0,0.0,0.0,0.0
25,2.029665768146515,0.0,1.684700220823288,0.1163919195532798,0.0,0.0,0.0,1.3878977298736572,1.159429520368576,2.6171367913484573,0.0,0.0,0.0,0.7449619174003601,0.0,0.0,0.0,0.0,0.0,0.0,0.3143244087696075,0.0,0.0,1.87005016207695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.3847185522317886,0.0,0.0,3.3601847887039185,3.64156186580658,4.624232456088066,14.72455731034279,0.0,0.0,3.2299544215202336,2.833285838365555,0.0,0.0,0.0,0.14607448875904083,1.920107662677765,0.0,0.0,0.0,0.0,6.595642678439617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81627357006073,0.2752903997898102,0.0,0.0,7.763298244651506,0.0,0.0
27,0.0,0.0,0.0,2.475796580314636,0.0,0.0,0.0,4.969334363937378,2.728051073849201,5.019014790654182,0.3229166567325592,0.0,0.0,2.50497043132782,0.0,0.0,0.0,0.0,2.4447925984859467,0.0,0.0,0.0,0.0,7.288273461163044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366782665252686,9.787951914400178,0.0,0.0,2.4994958639144897,0.0,0.0
